id,date,text
makeupgune,2015-02-27 19:35:14+00:00,"En el CURSO de POSICIONAMIENTO WEB. Muy interesante y nunca dejando de aprender.

#acom… https://t.co/pvrspsCyYF"
makeupgune,2015-02-27 15:53:39+00:00,"Ayúdame y COMPARTE el vídeo con tu gente. Quiero ir a la final en París. Gracias!

Este es el enlace… https://t.co/aoUZdcVdm2"
makeupgune,2015-02-26 15:53:56+00:00,"VOTA POR MI MAQUILLAJE, pero tienes que verlo antes. :-) Si quieres ayudarme más compartelo con tu… https://t.co/7Wj7zl1Fwc"
makeupgune,2015-02-25 11:54:11+00:00,"Necesito vuestros VOTOS, para el concurso duelo de brochas L'Óreal. Los 5 más votados pasan a la… https://t.co/TnzCS5Y1Nl"
makeupgune,2015-02-24 08:48:21+00:00,Este es mi MAQUILLAJE para el concurso de DUELO DE BROCHAS L'Oréal. Espero que os… https://t.co/PT4HLhHaA2
makeupgune,2015-02-15 13:35:51+00:00,De Shooting con @sandrononna @ladycacahuete @oianamakeup @makeupgune @raaaaaww imannabehan… http://t.co/tDwqIQWfXR
makeupgune,2015-02-12 23:24:01+00:00,"En plena acción en el Taller de Carnaval. Las alumnas practicando lo aprendido.
beitaggo yireabalorios… http://t.co/bnHXofzjAB"
makeupgune,2015-02-11 10:21:31+00:00,"Apúntate al TALLER DE MAQUILLAJE CARNAVAL

Aprenderás la técnica del AGUACOLOR y podrás ponerlo en… http://t.co/kJdNSzpJff"
makeupgune,2015-02-10 18:29:58+00:00,"Comienza el desfile de Miguel Marinero en Mercedes-Benz Fashion Week Madrid. 

#madrid… http://t.co/bq6XROyiIJ"
makeupgune,2015-02-10 16:59:41+00:00,Prueba el batido de KAIKU en Fashion Week Madrid #mimomento kaikuchocolatte http://t.co/cA9I11L9Nb
makeupgune,2015-02-07 10:55:14+00:00,"KIT de MOTIVES para mis CLIENTAS. 
Si tu también quieres escríbeme y te ayudaré a elegir tu… http://t.co/hLaARZ0GLe"
makeupgune,2015-02-04 16:56:51+00:00,"TALLER CARNAVAL 12 DE FEBRERO en MADRID.

Apúntate en info@sociedadmaquilladores.com

#carnaval… http://t.co/y8xOCgghMv"
makeupgune,2015-02-03 10:34:52+00:00,"MAQUILLANDO en Vodafone. Llegar hasta aquí una GRAN odisea.  
En mi BLOG os contare todo.… http://t.co/Z60MIKuA51"
makeupgune,2015-01-29 09:06:35+00:00,En plena acción explicando como TAPAR LAS CEJAS. http://t.co/IaGaS2ZGxI
makeupgune,2015-01-19 11:15:52+00:00,"Hoy toca maquillaje NOCHE. Mientras las alumnas se van al descanso,  yo preparo el siguiente tema para… http://t.co/zDxUEnD0Uh"
makeupgune,2014-12-31 11:41:19+00:00,"¡MAQUILLAJE FIN DE AÑO! 

#makeup #año2012 #maquillaje #nochevieja http://t.co/EdBWmiy4gX"
makeupgune,2014-12-31 11:28:41+00:00,"¡¡¡Maquillaje para fin de año!!!

#makeup #año2012 #findeaño #nochevieja #maquillaje http://t.co/MjtaxqrRAE"
makeupgune,2014-12-24 18:42:06+00:00,Acabo de publicar una foto http://t.co/ClkxX5F4KP
makeupgune,2014-12-23 18:45:20+00:00,"Look Kim Kardashian con MOTIVES. 

Compra aquí:
http://t.co/IsGtGqjg5O

#motives… http://t.co/UPnsSE1JMd"
makeupgune,2014-12-17 17:32:50+00:00,"Hoy de paso por la tienda de LOVEL ""KRYOLAN"" para hacer visita y comprar alguna cosilla. Os recuerdo… http://t.co/bjht20CYeC"
makeupgune,2014-12-12 18:43:47+00:00,Entre las dos obras de arte de Julio Quijano y Alejandra Ortiz. En la tienda de inauguración de Make… http://t.co/P3GPCztjoX
makeupgune,2014-12-12 18:29:13+00:00,"En la inauguración de la tienda Make Up Forever de Madrid. 

Buena acogida,  buen ambiente y mucho… http://t.co/SlmhlVSyYh"
makeupgune,2014-12-10 14:24:30+00:00,Ayer en la presentación del Calendario Solidario de PEKELUCAS. Podéis conseguirlo en… http://t.co/1c2S7sAX43
makeupgune,2014-12-10 10:24:37+00:00,"Hoy a las 17:00 PRESENTACIÓN DE PRODUCTO MOTIVES.

RESERVA TU PLAZA… http://t.co/8XpT1ENkQE"
makeupgune,2014-12-09 19:33:34+00:00,"El photocall del la presentación del calendario de PEKELUCAS. 

¡¡¡QUE ALEGRÍA!!! http://t.co/NCSanjRlm1"
makeupgune,2014-12-04 10:38:03+00:00,"¿Te vienes? 

Reserva tu plaza Gratiuta
info@sociedadmaquilladores.com
#presentacionmotives… http://t.co/uEMg0QbQLL"
makeupgune,2014-12-02 17:02:53+00:00,El pasado sábado en EXPOCÓSMETICA BILBAO.  Algunas imágenes de mi ponencia sobre ¿Cómo Maquillar… http://t.co/bOvMtNvjVc
makeupgune,2014-11-30 14:36:23+00:00,En el Stand de PROMAK EXPOCOSMETICA Bilbao. http://t.co/R2JqU4tqPv
makeupgune,2014-11-26 19:13:17+00:00,"En la PRESENTACIÓN de la revista RUDE MAGAZINE. 

¡¡Llegó la hora del papel!!

#revista #oianamakeup… http://t.co/lwKokNuKIL"
makeupgune,2014-11-22 15:32:52+00:00,Recibiendo el certificado de Market América de la mano de Martín socio fundador en España.… http://t.co/1qnWXqa5Er
makeupgune,2014-11-22 07:22:51+00:00,"Hoy a las 16:30 DEMOSTRACIÓN de MAQUILLAJE DE MOTIVES. Por Lucia Castro y yo Oiana Anton. 

¿Te vienes? http://t.co/UlyKzYtzhj"
makeupgune,2014-11-21 18:14:48+00:00,"Sesión con Jesús Almagro de TOP CHEF para el calendario benéfico de PEKELUCAS. 

¡¡Ya queda menos para… http://t.co/A0g36sJn7r"
makeupgune,2014-11-19 19:25:35+00:00,Ya falta menos para el resultado final. Hoy la sesión ha sido en la federación de ESGRIMA. Con la… http://t.co/gUXXF16oHg
makeupgune,2014-11-17 18:16:17+00:00,En mi cumple también a tope. Hoy sesión con Lluvia Rojo(Cuéntame) y Sofia para el catálogo benéfico de… http://t.co/ovqs8TTswV
makeupgune,2014-11-13 11:00:49+00:00,"La clase de hoy toca la ""Teoria de los PINCELES"" mis alumnas muy atentas cogen apuntes hoy.

#pinceles… http://t.co/FWIBuZHag1"
makeupgune,2014-11-12 21:22:40+00:00,"Con Jessica,  Tania Llasera, Berta y yo posando después de acabar con las fotos del calendario… http://t.co/vb7LpFiCh4"
makeupgune,2014-11-11 18:02:47+00:00,"En la sesión de hoy para el calendario benefico pekelukas hemos tenido a Ricardo, Carlitos de… http://t.co/kOFu93bmag"
makeupgune,2014-11-11 08:58:07+00:00,Comienzo una nueva etapa como formadora. Pronto os contaré más.  Gracias a todo el equipo por confiar… http://t.co/E1dIItWOqb
makeupgune,2014-11-05 13:10:01+00:00,"Por la mañana sesión para estos dos pedazo de guitarristas. En la sala OFF LATINA. 

#makeup #hair… http://t.co/4ri1m2YKVg"
makeupgune,2014-11-03 10:43:13+00:00,"Invitación profesional para EXPOCOSMÉTICA BILBAO. 29, 30 noviembre y 1 de diciembre. BEC de Barakaldo,… http://t.co/KfwVVNVNar"
Lils,2015-02-17 11:49:53+00:00,Want this? I'm selling it on @depopmarket 💸 http://t.co/ZOZ0uen2LC
Lils,2014-07-11 18:24:54+00:00,Just got back from Portugal and am now packing for Thailand! #solucky #greatsummer
Lils,2014-07-01 11:41:35+00:00,So much cute stuff (clothes + makeup) in my new collective haul https://t.co/hCeEls1IIb Can't wait to wear it all :D http://t.co/NTCFxGZAOH
Lils,2014-07-01 11:29:52+00:00,"Oops, had my new collective haul set as private! Now open for the public! please take a look #bbloggers #fbloggers  https://t.co/07DM7Ow4Of"
Lils,2014-07-01 11:24:29+00:00,"Haven't been blogging/vlogging in a long time and its now time to start again, please take a look at my new video :) https://t.co/07DM7Ow4Of"
Lils,2014-07-01 11:15:12+00:00,"Please please please check out my new collective haul video (primark, asos, boots etc) https://t.co/hCeEls1IIb   xxxxx"
Lils,2014-06-30 19:57:05+00:00,@pastelscenexoxo we have taken down the website but can send you them if u send cash in the post or we are setting up an eBay in a few weeks
Lils,2014-05-28 18:20:24+00:00,@AlexElizabethB Oo yaay! Have you used it to contour?
Lils,2014-05-28 18:09:56+00:00,"@AlexElizabethB it's the soleil de tan, heard great things about it! Hope it lives up to the expectations!!"
Lils,2014-05-28 17:53:10+00:00,Yay today's quick shopping trip #makeuprestock #impulsebuys #bbloggers #fbloggers #naughty http://t.co/HVdGuOwKk2
Lils,2014-05-26 21:22:05+00:00,Love this matte red lipstick from MUA #onlyonepound #bargain #favourite #bbloggers #fbloggers http://t.co/QDCJkQ7zer
Lils,2014-05-26 11:09:09+00:00,Love pink #bbloggers #fbloggers http://t.co/agSXM2WmPQ
Lils,2014-05-23 20:56:32+00:00,Nothing like a bit of online shopping to pick up my mood #fbloggers #shopping #bbloggers
Lils,2014-05-23 10:24:44+00:00,M.A.C. HAUL | Alluring Aquatics: http://t.co/b9u5L7Sa4U via @YouTube Loove these products! I want them all so bad :'(
Lils,2014-05-19 16:26:50+00:00,@GlasgowBBlogger mix a face oil with a serum and it makes your skin super moisturised in the morning and for your body.. Coconut oil!!x
Lils,2014-05-19 16:24:39+00:00,Tried out so many fake tans but they all go blotchy after 3 days.. Any recommendations of ones that gradually fade?! #bbloggers #fbloggers
Lils,2014-05-19 16:23:18+00:00,The more you have the more you want ... #true
Lils,2014-05-19 13:58:42+00:00,Want the Rae Morris full brush set sooo badly #soexpensive #startsaving #bbloggers #makeup
Lils,2014-05-18 14:21:38+00:00,@Rosieann180 thank you!! Will check them out x
Lils,2014-05-18 14:13:07+00:00,Anyone know where to get a good creme bronzer from? #bbloggers #makeup
Lils,2014-05-18 11:14:50+00:00,"RT @tyleroakley: dear cute boys, please do the thing http://t.co/lu32QqyDX8"
Lils,2014-05-18 09:56:42+00:00,"I really recommend the MUA nail polishes, they are actually soo good and only £1!!! #bargain #essiedupe #bbloggers #fbloggers"
Lils,2014-05-18 09:55:25+00:00,Just ordered about 20 items of makeup online #oopsies #cannotwait #bbloggers
Lils,2014-05-17 17:16:23+00:00,It makes me feel so uncomfortable when people eat kitkat's without breaking them in half #itsaskingtobebroken #bbloggers #pethates
Lils,2014-05-16 15:13:45+00:00,I don't understand the jelly shoes trend?! I hate them!!! #ugly #bbloggers #fbloggers
Lils,2014-05-14 18:25:02+00:00,The YSL packaging is all so beautiful I want it ALL #bbloggers #makeupartists #YSL
Lils,2014-05-10 11:50:37+00:00,Anyone know where to get nice duvet covers from? #bbloggers #fbloggers
Lils,2014-05-09 15:45:08+00:00,Quick fix for gloopy nail polish - add a couple of drops of nail varnish remover and shake/ stir!! #bbloggers #fbloggers #beautytips
Lils,2014-05-05 09:36:23+00:00,I thought my lipstick looked cool under different edits haha #lipstick #bbloggers #arty #makeup http://t.co/br4kmVCjWC
Lils,2014-05-05 09:23:06+00:00,Heard so many good things about the Chanel perfection lumiere velvet foundation #iwantit #bbloggers
Lils,2014-05-03 13:00:38+00:00,Stuck in such a makeup rut.. I do the same thing every day #bbloggers #neednewlooks
Lils,2014-05-03 12:57:08+00:00,@theseclosedeyes rimmel xx
Lils,2014-05-03 12:56:54+00:00,RT @jacquelyng56: I can't believe it's taken me this long to get naked 3 from @UrbanDecay its perfect with my eyes #bbloggers
Lils,2014-05-03 12:54:54+00:00,Painting each of my nails a different pastel colour #procrastination #bbloggers
Lils,2014-05-03 12:35:31+00:00,"RT @liz_buckley: Um. Guys. It's 50% longer, not a third. Don't go running a bank or anything. http://t.co/8XPWGtxZ85"
Lils,2014-04-29 17:51:36+00:00,The @VictoriasSecret bikinis are all amazing #need #fbloggers
Lils,2014-04-28 19:53:20+00:00,RT @Katiebbloggerx: Does anyone else think when there is one dress left in your size that it is a sign to buy it? #bbloggers #fbloggers
Lils,2014-04-28 19:49:04+00:00,Want some spring clothing/makeup inspo? Check out my new haul video https://t.co/uH8Z7uP236 #bbloggers #fbloggers #bloggers
Lils,2014-04-28 15:45:26+00:00,Please check out my new spring makeup and clothing haul!! https://t.co/uH8Z7uP236 #bbloggers #bloggers #fbloggers
Lils,2014-04-27 16:29:24+00:00,Can life just slow down?! Don't have time for everything
Make Up Tweeter,2018-04-27 03:08:31+00:00,RT @bwcv: Order your duo mineral eyeshadows from our online store &gt;&gt;&gt; https://t.co/hPgpscm8tz #Vegan #MakeUp #Eyeshadows https://t.co/1tpmG…
Make Up Tweeter,2018-04-27 03:05:37+00:00,RT @mightymatcha: #DidYouKnow you'd have to drink 15 cups of regular tea to get the nutrients contained in just 1 cup of Mighty Matcha! htt…
Make Up Tweeter,2018-04-26 13:03:55+00:00,"RT @labellesirene_: Highlighting is a very personal part of makeup, some love all of the shimmer they can get, others love a more natural g…"
Make Up Tweeter,2018-04-26 13:00:37+00:00,RT @Kap2Hip: Rule 1: ladies you WASH your mf face of that bull shit makeup 💄 before try to layup on my WHITE TEE. Y’all got no fucking cour…
Make Up Tweeter,2018-04-26 12:58:39+00:00,RT @talyssa1029: Perks of cosmetology school: being able to do my makeup there
Make Up Tweeter,2018-04-26 12:56:36+00:00,RT @XIPProfessional: Announcing the XIP Spring Sale! Get a huge 30% OFF all our products when you enter code springsale30 at https://t.co/s…
Make Up Tweeter,2018-04-26 12:54:04+00:00,"RT @yorkie_mommy: Happy Thursday 😊💜
#myreflectionsofbeauty #motd #morningmakeup #youniquebyalana #beauty #makeup… https://t.co/YatFvm0D3D"
Make Up Tweeter,2018-04-26 12:52:40+00:00,"RT @darlinginmyway: I still feel pretty shitty, but at least my eye makeup is on point. Will add lipstick later. https://t.co/L1vb3bdgqH"
Make Up Tweeter,2018-04-26 12:49:26+00:00,RT @DarrylMontanez: Makeup Isn’t Cheap. Here’s Where You Can Score Some Free Beauty Samples https://t.co/cKe24WP6zR
Make Up Tweeter,2018-04-26 12:45:29+00:00,RT @PabiSkinMakeup: When you exfoliate you improve the appearance of enlarged pores... How? There is a buildup of dead skin cells on the wa…
Make Up Tweeter,2018-04-26 12:38:38+00:00,RT @PHbotanicalINC: TBT 1996 Los Angeles on a photo shoot with the Temptations... me the makeup artist and stylist for photographer Ron Kri…
