id,date,text
SecretLocationDining,2019-10-02 15:24:16+00:00,"RT @Exmoor4all: We are 80 followers off 6000....
How exciting!!!!

Would any of you lovely people be so kind and help us get there?
#Exmoor…"
SecretLocationDining,2019-09-29 11:36:34+00:00,"RT @JoLangb: A serene sunny spell before the autumn rut gets going in earnest on #Exmoor #deer #reddeer #wildlifephotography #autumnwatch
@…"
SecretLocationDining,2019-09-28 11:29:38+00:00,"After a bit of a break, #SecretLocationDining will be back soon! Let us surprise you with fabulous food at stunning… https://t.co/poAwyDDQGt"
SecretLocationDining,2017-10-25 16:32:15+00:00,"RT @Exmoor4all: Calling all restaurants, pubs, tearooms &amp; producers: Sign up for the 2018 Exmoor Food Fest https://t.co/HzD1CujWJF https://…"
SecretLocationDining,2017-10-14 15:32:29+00:00,RT @SomersetCool: New #blog alert! We've been chatting to @SecretLocDining 's founder @ElkeWinzer about their #Halloween plans &amp; more 🎃http…
SecretLocationDining,2017-10-14 15:32:20+00:00,@Exmoorholidays You should join us 👻 (if only we could tell you where we’ll be going!!!!)
SecretLocationDining,2017-10-11 21:27:46+00:00,"RT @Exmoor4all: We’re looking forward to this spooky dinner 🥘 👻 
If only we could tell you the location.... it’s one of #Exmoor’s best! htt…"
SecretLocationDining,2017-10-11 21:27:39+00:00,RT @Exmoor4all: Beautiful location for this spooky dinner. There are a few tickets left. A fun night with lovely food. #Exmoor https://t.co…
SecretLocationDining,2017-10-11 07:25:07+00:00,Ghosts are rising amongst us… mist tumbles through #Exmoor’s valleys… Hallowe’en is coming @Exmoor4all… https://t.co/SgyLXQ2Qn7
SecretLocationDining,2017-10-10 12:27:53+00:00,"Food, fun and, of course, beer https://t.co/8Tx67lV6xX https://t.co/OjTalq8fk5"
SecretLocationDining,2017-10-10 08:51:25+00:00,"We had a lot of fun at our #SLD #Oktoberfest - great company, great food &amp; of course, lots of German beer🍻
PS Pretz… https://t.co/V7BhfZYVwc"
SecretLocationDining,2017-10-10 05:25:04+00:00,Hallowe'en is coming… hitch a ride from Minehead for a dinner like no other… #SLD @Exmoor4all… https://t.co/QEtdjqrtht
SecretLocationDining,2017-10-09 20:25:08+00:00,A gruesome dinner party you’ll never forget… but only if you book now… #SLD @Exmoor4all https://t.co/xA2Vp2oyyY https://t.co/f1iMavPKUi
SecretLocationDining,2017-10-09 09:38:57+00:00,RT @ElkeWinzer: We had a fantastic #SLD Oktoberfest on Saturday. Now looking forward to our #Hallowe’en event 🍂👻 @SomersetCool https://t.co…
SecretLocationDining,2017-10-08 16:25:08+00:00,Hallowe’en is coming… your dinner is served… ghosts are walking between us … #SLD @Exmoor4all… https://t.co/msVp1fpweZ
SecretLocationDining,2017-10-07 20:25:05+00:00,Hallowe'en is coming… ghosts are rising … your dinner is served. Have you booked yet? #SLD @Exmoor4all https://t.co/xA2Vp2oyyY
SecretLocationDining,2017-10-06 22:25:08+00:00,Who will be sitting next to you at this totally gruesome Hallowe’en Dinner? #SLD #Exmoor @Exmoor4all… https://t.co/aUEktFM9vL
SecretLocationDining,2017-10-05 21:25:08+00:00,The show will go on… but Hallowe’en is coming… ghosts are rising on #Exmoor #SLD @Exmoor4all https://t.co/xA2Vp2oyyY https://t.co/jGDOJKueUk
SecretLocationDining,2017-10-04 20:25:10+00:00,A dinner party like no other… Hallowe’en in deepest #Exmoor - Are you brave enough? #SLD @Exmoor4all… https://t.co/Cl8E6tiAO5
SecretLocationDining,2017-10-04 19:48:58+00:00,We’re going to have a lot of fun 👻 https://t.co/2VwfrrxzLV
SecretLocationDining,2017-10-03 19:25:10+00:00,When shall we meet again? This Hallowe’en dinner is not only for ghosts and witches #SLD @Exmoor4all… https://t.co/i2Vcd3XLUd
SecretLocationDining,2017-10-02 18:25:11+00:00,Have you booked yet? Hallowe’en is coming… ghosts are rising… your dinner is served #SLD @Exmoor4all… https://t.co/lbZpByKyUg
SecretLocationDining,2017-10-01 20:35:25+00:00,RT @custardtop: https://t.co/EUksxyda1X
SecretLocationDining,2017-10-01 20:34:35+00:00,"RT @Exmoor4all: In case you missed it!💥 Red Deer on Exmoor in October – Collection 
https://t.co/qkkfqmDkT5"
SecretLocationDining,2017-10-01 20:33:55+00:00,RT @DunsterStay: #nightout #wellingtoncarnival #amazing ❤️ https://t.co/JfIUlJspE7
SecretLocationDining,2017-10-01 20:33:19+00:00,"RT @Exmoor4all: Good morning! A new day, a new month...
Happy Sunday everyone 💛🍂 #Exmoor
📷 by #EdBrowning https://t.co/7QzDJtjVrN"
SecretLocationDining,2017-10-01 20:32:37+00:00,RT @SomersetCool: October's here &amp; here's a preview of some of the stuff we'll be getting up to on the #blog this month 👍#somersetcool #Oct…
SecretLocationDining,2017-10-01 17:25:08+00:00,"Things that go bump in the night…. be afraid, be very afraid. Hallowe’en is coming for you #SLD @Exmoor4all… https://t.co/i66LzmcZKB"
SecretLocationDining,2017-10-01 08:46:46+00:00,"RT @Exmoor4all: Autumn on #Exmoor is beautiful.
This view is towards #LornaDoone country - time seems to have stopped.
📷: #PaulyAllen https…"
SecretLocationDining,2017-10-01 08:45:49+00:00,RT @steve_ashworth: An amazing day today with Team @Feast_Taunton &amp; finished with a gr8 dinner @josh_eggleton @ChefWatkins @DomChapman @Jud…
Withypool Tea Room,2021-05-10 18:25:16+00:00,Love seeing motor clubs old and new meeting up at our tearooms. #classiccars #classicmotorcycle #classicmotor… https://t.co/GjZDvnqSJK
Withypool Tea Room,2021-05-03 07:53:48+00:00,Bank Holiday Monday. We are OPEN for those hardy folk no matter the weather. Take aways also available.… https://t.co/U8TJvwPNZb
Withypool Tea Room,2021-05-03 07:17:36+00:00,Bank Holiday Monday we are open for those hardy folk no matter the weather! Take aways available. #visitexmoor… https://t.co/9LFCqz90eI
Withypool Tea Room,2021-04-14 15:28:12+00:00,Add a splash of summer to your glass with Wildsea.  Now in Stock! #visitexmoor #weareexmoor #eatexmoor… https://t.co/gC3ebbXVHO
Withypool Tea Room,2021-04-11 12:26:05+00:00,Beautiful day here on Exmoor. Open for take-aways #visitexmoor #weareexmoor #smallbusiness #lockdown2021… https://t.co/OjIlK5YxMa
Withypool Tea Room,2021-03-20 10:32:10+00:00,Always working together to improve where we live from single use plastic. #plasticfree #visitexmoor #weareexmoor… https://t.co/8QcH3h0BlZ
Withypool Tea Room,2020-10-19 10:29:04+00:00,"Just posted a photo @ Withypool Tea Room, Withypool, Exmoor. https://t.co/9S2MfJkccD"
Withypool Tea Room,2020-10-14 09:22:22+00:00,Must be prepared while making French Onion soup! #todayssoup #cuttingonions #visitexmoor #todaysspecial #tearooms… https://t.co/ps61BonulD
Withypool Tea Room,2020-10-09 14:22:38+00:00,Our homemade cakes now available in @withypoolvillageshop #homemadecake #visitexmoor #exmoornationalpark… https://t.co/zTL0Axd2HR
Withypool Tea Room,2020-09-28 10:56:43+00:00,Always a joy to see old classics parked up outside our tearooms 😍 #classiccars #classiccarrally #visitexmoor… https://t.co/VEpcLm9bNL
Withypool Tea Room,2020-09-10 10:08:07+00:00,"Daisy's are white, violets are blue, tearooms are open, see you in a few. #visitexmoor #withypool #exmoormagazine… https://t.co/Xqhzg8AAfv"
Withypool Tea Room,2020-06-15 18:02:02+00:00,Getting ready to open! I'm sure there are more benches under here!? #withypool #visitexmoor #tearoom #countryside… https://t.co/Zuq2qZxReG
Withypool Tea Room,2020-05-08 08:49:29+00:00,Happy V E Day from us all at Withypool Tea Room. Hope to see you all some day soon #staysafe #veday75 #veday… https://t.co/W7QC7PUWR4
Withypool Tea Room,2020-03-22 08:41:36+00:00,"As hard as it is to do, we have taken the decision to close the tearoom fully to protect all. #staysafe… https://t.co/4KEF3AM3Z6"
Withypool Tea Room,2020-03-17 12:00:03+00:00,"Come join us for St. Patrick's Day
#stpatricksday #visitexmoor #exmoorfoodfest @ Withypool Tea Room, Withypool, Exm… https://t.co/4DPcqsMf3D"
Withypool Tea Room,2020-03-01 11:05:42+00:00,"Join us for St. David's Day. Leek &amp; Potato soup, Cheese &amp; Leek pasties and Welsh cakes! #stdavidsday #welshcakes… https://t.co/dBQuIY0tnH"
Withypool Tea Room,2020-02-24 15:01:34+00:00,"Its Shrove Tuesday! Come in and learn all about pancake day, while we fry up a fresh one for you. #shrovetuesday… https://t.co/0tGi4Elewl"
Withypool Tea Room,2020-02-14 12:11:12+00:00,We're Now Open! Come and join us for a cuppa and a piece of home made cake. #visitexmoor #exmoormagazine… https://t.co/p68g0KDd3p
Withypool Tea Room,2020-01-21 09:01:16+00:00,"Withypool in the most #visitexmoor #exmoor #withypool #nationalpark #sunrise @ Withypool, Somerset, United Kingdom https://t.co/60KbF8KLif"
Withypool Tea Room,2019-12-24 23:17:05+00:00,"Just posted a photo @ Withypool, Somerset, United Kingdom https://t.co/Pdt8M8QvRd"
Withypool Tea Room,2019-11-22 11:36:14+00:00,"Our regular is back for his biscuit! we_are_andy_and_holly @ Withypool Tea Room, Withypool, Exmoor. https://t.co/ArSZjB42O1"
Withypool Tea Room,2019-11-19 08:29:08+00:00,"Love the colours this time in the morning @ Withypool Tea Room, Withypool, Exmoor. https://t.co/aN5X3DnDta"
Withypool Tea Room,2019-11-04 15:51:03+00:00,"A beautiful sight on a cold wet day #sunbeam #classiccars #exmoor @ Withypool Tea Room, Withypool, Exmoor. https://t.co/lyzIRqTkeF"
Withypool Tea Room,2019-09-15 14:36:14+00:00,A beautiful day for the Classic motor bikes too #nortonmotorcycles #bsamotorcycle #royalenfieldclassic  #triumph @… https://t.co/3rvpXX7dEM
Withypool Tea Room,2019-09-15 10:46:41+00:00,A great sight to see #thedevondash #toursofexmoor #vwbeetle #exmoor #withypool #creamtea #tearooms @ Withypool Tea… https://t.co/CBrDBniQrX
Withypool Tea Room,2019-08-26 14:18:13+00:00,"What a wonderful site! #classictractor #oldtractor #exmoor #withypool @ Withypool Tea Room, Withypool, Exmoor. https://t.co/TludedQk7f"
