id,date,text
ProteusDigitalHealth,2020-10-14 14:07:18+00:00,"Otsuka America Pharmaceutical, Inc. has purchased the assets of Proteus Digital Health, Inc., including assets and… https://t.co/UwST83ZmhI"
ProteusDigitalHealth,2020-05-18 20:52:36+00:00,"Hep C study with 288 participants (68% with household income under 25k, 47% with active alcohol or substance abuse)… https://t.co/CWhtJkh1HK"
ProteusDigitalHealth,2020-05-07 04:22:06+00:00,"RT @CALifeSciences: Fantastic news from CLSA member @ProteusDH and their technology. 

Medication adherence is always a challenge and this…"
ProteusDigitalHealth,2020-05-05 14:53:16+00:00,"Tennessee healthcare providers now prescribing Proteus’ #digitalmedicines, strengthening @TennCareRep’s #HepatitisC… https://t.co/YrK9FLhMol"
ProteusDigitalHealth,2020-05-01 21:29:36+00:00,RT @cdchep: It's May! Be #HepAware2020 and learn the ABCs of viral #hepatitis to find out if you should get tested or vaccinated https://t.…
ProteusDigitalHealth,2020-01-23 22:03:36+00:00,RT @FightCRC: Thank you @ProteusDH for giving our research advocates a tour of your facilities today! Great to see the patient voice integr…
ProteusDigitalHealth,2020-01-23 17:54:24+00:00,RT @ReeseFCRC: The RATS training at #GI20 has begun! Thank you @ProteusDH for giving us a tour this morning! #colorectalcancer #research @F…
ProteusDigitalHealth,2019-11-26 23:22:56+00:00,"RT @fwmedtech: Our fortnightly round-up of #digitalhealth news you need to know is out, featuring $NOVN .@biofourmis $ALM $GOOGL .@ProteusD…"
ProteusDigitalHealth,2019-11-25 21:04:05+00:00,RT @LeahZullig: Learning about the potential of a digital medicine program to improve adherence to oral anti cancer therapies. Thanks to Sh…
ProteusDigitalHealth,2019-11-25 21:03:53+00:00,RT @meshkin: Digital Therapeutic Study Proves Value of #mHealth in Medication Adherence using @ProteusDH - great results! https://t.co/5z0R…
ProteusDigitalHealth,2019-11-17 00:22:59+00:00,"HCV study shows 93% overall rate of medication adherence, and a 99.5% rate of sustained virologic response with… https://t.co/07X6Z86llu"
ProteusDigitalHealth,2019-11-12 17:33:11+00:00,RT @George_Savage: Even the highest risk patients should be offered therapy for hepatitis C.  Multicenter study results presented at the Li…
ProteusDigitalHealth,2019-10-22 20:29:38+00:00,"RT @benjaminlakin: Enjoyed interviewing Jeremy Frank, SVP Digital Medicine at @ProteusDH for a @Clin_Info_News story: https://t.co/aZY0DTXk…"
ProteusDigitalHealth,2019-10-17 15:10:21+00:00,Recent article by @FierceBiotech breaks down TB manuscript in @PLOSMedicine: Digital Medicines “performed better th… https://t.co/FFhxtvOPxz
ProteusDigitalHealth,2019-10-04 18:04:33+00:00,"Evidence shows that @ProteusDH #DigitalMedicines support high, daily medication adherence in #tuberculosis treatmen… https://t.co/ZInt5NzSIa"
ProteusDigitalHealth,2019-10-03 16:07:35+00:00,Don’t miss @ProteusCEO as a panelist alongside companies @dr_consulta &amp; @Roivant at the @Founders_Forum Health-tech… https://t.co/NgczRxfc9o
ProteusDigitalHealth,2019-10-02 17:11:16+00:00,"RT @CBinsights: @ProteusCEO @ProteusDH @emmarcourt @businessinsider ""One of the challenges in the US #health system is that when you get pa…"
ProteusDigitalHealth,2019-10-02 17:11:06+00:00,"RT @CBinsights: @ProteusCEO @ProteusDH @emmarcourt @businessinsider ""Cheap drugs that people don't take don't deliver any value."" #FutureHe…"
