id,date,text
The Travel Magazine,2021-06-28 22:07:31+00:00,Ending our last night in #Weymouth on a curry high at @ShalimsBalti. Loved the tamarind sauce with the poppadoms 👌 https://t.co/nvAe2mUNuI
The Travel Magazine,2021-06-28 17:21:18+00:00,Today's forecast for #Weymouth was rain and thunderstorms and all we have had is SUNSHINE ☀️😍 Gotta love English we… https://t.co/LuqxcGN24r
The Travel Magazine,2021-06-28 17:14:04+00:00,@CoupleCrabby @VisitWeymouth @PortlandBill_ It is truly stunning here! https://t.co/bv3xlitylC
The Travel Magazine,2021-06-28 10:56:39+00:00,"Second day in #Weymouth, Dorset, and we have just visited the SEA LIFE Centre. Lovely weather and the penguins were… https://t.co/GWtD6bQ67B"
The Travel Magazine,2021-06-27 19:11:14+00:00,@AirportThings Nope
The Travel Magazine,2021-06-27 19:05:16+00:00,We can confirm the fish &amp; chips at @Bennettschips was gooood 🤤 https://t.co/Vk4NBtw7vV
The Travel Magazine,2021-06-27 17:19:13+00:00,@paul78blueski @VisitWeymouth @PortlandBill_ @KingsArmsWEY Excellent duly noted 👍🍻
The Travel Magazine,2021-06-27 16:44:20+00:00,We're in #Weymouth in Dorset and will be exploring the seaside town for a few days. First stop was Portland Bill Li… https://t.co/YcvGcGhWo8
The Travel Magazine,2021-06-27 10:26:50+00:00,@bentleystweet No 😊
The Travel Magazine,2021-06-27 07:57:16+00:00,We will be at Middlethorpe Hall in York for the next couple of days - a National Trust property - 17th-century coun… https://t.co/qnw1YJacOf
The Travel Magazine,2021-06-26 16:08:10+00:00,@AirportThings No 😒
The Travel Magazine,2021-06-26 15:24:52+00:00,Clue : The answer is in the video commentary
The Travel Magazine,2021-06-26 14:05:25+00:00,Can you guess what’s being cooked at #Decimo restaurant in #London’s Kings Cross? https://t.co/QvAy4JVohx
The Travel Magazine,2021-06-25 07:07:57+00:00,14 Countries have been added to the UK Green list &amp; 13 of those are on the Green Watch List which casts uncertainty… https://t.co/6iv05eF0dN
The Travel Magazine,2021-06-24 15:50:55+00:00,"Are you staycationing in the UK this summer?

Learn about England’s role in World War Two at one of these historica… https://t.co/rNcIRYT4mw"
The Travel Magazine,2021-06-24 12:13:10+00:00,"Have you see our article on #Iceland waterfalls? 
https://t.co/cvvAudfv7Z"
The Travel Magazine,2021-06-23 15:30:37+00:00,"🌟 NEW COMPETITION 🌟 WIN a two-day tour of #Iceland for two including overnight stay worth €499.

Visit waterfalls,… https://t.co/ieeEa6mX68"
The Travel Magazine,2021-06-23 08:17:40+00:00,We hear that #Malta and the #balearicislands  of Spain are tipped to be added to the UK green list. This due to be… https://t.co/HbSEJHu4aR
The Travel Magazine,2021-06-22 06:25:13+00:00,"Double-jabbed holidaymakers may not have to self-isolate when returning from an amber list country. 

However, whil… https://t.co/vrZ6AjgTy7"
The Travel Magazine,2021-06-21 22:15:04+00:00,"Q&amp;A: Can I travel to Israel from England?

https://t.co/jet0Ijaxhx"
The Travel Magazine,2021-06-21 16:34:08+00:00,"Top 10 things to see and do in North #Macedonia
https://t.co/vUvpQs4pni"
The Travel Magazine,2021-06-21 16:02:41+00:00,"Resort Reiew: Dylan Coastal Resort in Wales
https://t.co/TIVV8QDGxK"
The Travel Magazine,2021-06-21 10:05:25+00:00,Sometimes a few days away in a remote houseboat  in Devon is all you need to float your boat… https://t.co/AhDDFl5hsi
The Travel Magazine,2021-06-21 09:32:28+00:00,"🌟 LAST CHANCE TO ENTER 🌟 

#Competition ends at Midday BST so don't miss out 🙃 https://t.co/mjnb4sTykW"
The Travel Magazine,2021-06-21 08:13:27+00:00,"Walking #Scarborough, North Yorkshire, #England

https://t.co/IVO2wJavuZ"
The Travel Magazine,2021-06-18 15:04:03+00:00,"Restaurant Review: Michelin meatballs .... get them at Aquavit London, St James
https://t.co/8NGMQFUuwS https://t.co/GBdxtGz1cD"
The Travel Magazine,2021-06-17 13:45:29+00:00,@TCTalksBalls @___KimberlyRose More soon
The Travel Magazine,2021-06-17 09:23:56+00:00,"NEWS:
Anticipated UK timeline to open travel:
24th June: Green list remains unchanged
28th June: A review to consid… https://t.co/nncW1Y2gwZ"
The Travel Magazine,2021-06-16 10:57:56+00:00,"To the G7 leaders of the world currently in #Cornwall putting the world to rights, when you need some time out chec… https://t.co/uD2xglUJad"
The Travel Magazine,2021-06-16 10:46:40+00:00,"Yikes!

https://t.co/IkM4IqRUTZ"
Spencer Spellman,2020-01-07 21:12:57+00:00,Such a fun podcast by @VisitCA featuring my new neighborhood and so many great @InsideSonoma recommendations!… https://t.co/4TzAXhwh5H
Spencer Spellman,2020-01-07 21:11:13+00:00,@mattvillano @kentphotos @NorthBayNews Awesome!
Spencer Spellman,2020-01-07 21:11:00+00:00,"@KirstenAlana @AngieAway @VisitNapaValley @InsideSonoma Yikes, missed these after being away a little. Hope you had a good trip Angie!"
